TST_ID	Plate_Name	Well	Well_Row	Well_Column	Sample_Name	Sample_Type	Sample_Process	Concentration	Volume	RIN	Annotated_By	Organism	Organ	Tissue	Cell_Type	Cell_Line	Gender	Disease	Race	Ethnicity	Treatment	Timepoint	Genotype	Age	Index_ID	Index_Tag	Index_ID2	Index_Tag2	Status	Status_Time	Notes	Sapio_Profile	Sapio_Submission_ID	Sapio_Request_ID	Sapio_Request_Name	Sapio_Plate_ID	Sapio_Plate_Name	Sapio_Sample_ID	Sapio_IndexBarcode	Sapio_URL	ID
TST12086	Plate3	E2	E	2	Sy5Y-BIO-2195327-10x-1	RNA	ELN Illumina RNA Sequencing	211.8	14	7.31		Homo sapiens									Sy5Y_2195327_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913519		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913519;view=dataRecord	32351
TST12086	Plate3	D4	D	4	Sy5Y-BIO-2195327-10x-2	RNA	ELN Illumina RNA Sequencing	152.1	14	8.35		Homo sapiens									Sy5Y_2195327_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913534		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913534;view=dataRecord	32366
TST12086	Plate3	C6	C	6	Sy5Y-BIO-2195327-10x-3	RNA	ELN Illumina RNA Sequencing	117.1	14	9.77		Homo sapiens									Sy5Y_2195327_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913549		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913549;view=dataRecord	32381
TST12086	Plate3	B8	B	8	Sy5Y-BIO-2195327-10x-4	RNA	ELN Illumina RNA Sequencing	125	14	9.58		Homo sapiens									Sy5Y_2195327_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913564		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913564;view=dataRecord	32396
TST12086	Plate3	F1	F	1	Sy5Y-BIO-2195327-3x-1	RNA	ELN Illumina RNA Sequencing	241.2	14	7.36		Homo sapiens									Sy5Y_2195327_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913512		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913512;view=dataRecord	32344
TST12086	Plate3	E3	E	3	Sy5Y-BIO-2195327-3x-2	RNA	ELN Illumina RNA Sequencing	143.4	14	7.48		Homo sapiens									Sy5Y_2195327_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913527		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913527;view=dataRecord	32359
TST12086	Plate3	D5	D	5	Sy5Y-BIO-2195327-3x-3	RNA	ELN Illumina RNA Sequencing	121.1	14	9.87		Homo sapiens									Sy5Y_2195327_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913542		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913542;view=dataRecord	32374
TST12086	Plate3	C7	C	7	Sy5Y-BIO-2195327-3x-4	RNA	ELN Illumina RNA Sequencing	121.7	14	9.41		Homo sapiens									Sy5Y_2195327_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913557		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913557;view=dataRecord	32389
TST12086	Plate3	A4	A	4	Sy5Y-BIO-2197294-10x-2	RNA	ELN Illumina RNA Sequencing	122.6	14	8.03		Homo sapiens									Sy5Y_2197294_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913531		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913531;view=dataRecord	32363
TST12086	Plate3	H5	H	5	Sy5Y-BIO-2197294-10x-3	RNA	ELN Illumina RNA Sequencing	121.4	14	10		Homo sapiens									Sy5Y_2197294_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913546		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913546;view=dataRecord	32378
TST12086	Plate3	G7	G	7	Sy5Y-BIO-2197294-10x-4	RNA	ELN Illumina RNA Sequencing	217.6	14	10		Homo sapiens									Sy5Y_2197294_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913561		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913561;view=dataRecord	32393
TST12086	Plate3	C1	C	1	Sy5Y-BIO-2197294-3x-1	RNA	ELN Illumina RNA Sequencing	250.8	14	7.54		Homo sapiens									Sy5Y_2197294_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913509		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913509;view=dataRecord	32341
TST12086	Plate3	B3	B	3	Sy5Y-BIO-2197294-3x-2	RNA	ELN Illumina RNA Sequencing	148.8	14	8.03		Homo sapiens									Sy5Y_2197294_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913524		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913524;view=dataRecord	32356
TST12086	Plate3	A5	A	5	Sy5Y-BIO-2197294-3x-3	RNA	ELN Illumina RNA Sequencing	114.8	14	9.74		Homo sapiens									Sy5Y_2197294_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913539		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913539;view=dataRecord	32371
TST12086	Plate3	H6	H	6	Sy5Y-BIO-2197294-3x-4	RNA	ELN Illumina RNA Sequencing	149.2	14	9.5		Homo sapiens									Sy5Y_2197294_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913554		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913554;view=dataRecord	32386
TST12086	Plate3	G2	G	2	Sy5Y-DMSO-1	RNA	ELN Illumina RNA Sequencing	236	14	7.44		Homo sapiens									Sy5Y_DMSO									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913521		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913521;view=dataRecord	32353
TST12086	Plate3	F4	F	4	Sy5Y-DMSO-2	RNA	ELN Illumina RNA Sequencing	128	14	8.19		Homo sapiens									Sy5Y_DMSO									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913536		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913536;view=dataRecord	32368
TST12086	Plate3	E6	E	6	Sy5Y-DMSO-3	RNA	ELN Illumina RNA Sequencing	110.3	14	9.44		Homo sapiens									Sy5Y_DMSO									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913551		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913551;view=dataRecord	32383
TST12086	Plate3	D8	D	8	Sy5Y-DMSO-4	RNA	ELN Illumina RNA Sequencing	97.46	14	9.73		Homo sapiens									Sy5Y_DMSO									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913566		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913566;view=dataRecord	32398
TST12086	Plate1	B9	B	9	Sy5Y-DMSO-bridge-a	RNA	ELN Illumina RNA Sequencing	105.09	7	9.91		Homo sapiens									Sy5Y_DMSO_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913432		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913432;view=dataRecord	32264
TST12086	Plate2	B9	B	9	Sy5Y-DMSO-bridge-b	RNA	ELN Illumina RNA Sequencing	105.09	7	9.91		Homo sapiens									Sy5Y_DMSO_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913502		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913502;view=dataRecord	32334
TST12086	Plate3	B9	B	9	Sy5Y-DMSO-bridge-c	RNA	ELN Illumina RNA Sequencing	105.09	7	9.91		Homo sapiens									Sy5Y_DMSO_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913572		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913572;view=dataRecord	32404
