"TST_ID","Plate_Name","Well","Well_Row","Well_Column","Sample_Name","Sample_Type","Sample_Process","Concentration","Volume","RIN","Organism","Treatment","Status_Time","Sapio_Profile","Sapio_Submission_ID","Sapio_Request_ID","Sapio_Request_Name","Sapio_Plate_ID","Sapio_Plate_Name","Sapio_Sample_ID","Sapio_URL","ID","Intragenic_Rate","Exonic_Rate","Mapping_Rate","Genes_Detected","Mean_Per_Base_Cov.","Estimated_Library_Size","Mapped","Intergenic_Rate","Total_Purity_Filtered_Reads_Sequenced","Intronic_Rate","Fragment_Length_Mean","rRNA_rate","No._Covered_x5p","Duplication_Rate_of_Mapped"
"TST12086","Plate3","B1","B",1,"Sy5Y-BIO-1755497-3x-1","RNA","ELN Illumina RNA Sequencing",221.4,14,7.38,"Homo sapiens","Sy5Y_1755497_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913508,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913508;view=dataRecord",32340,0.963149,0.85354674,0.9678011,29506,348.2548,0,262537317,0.03627941,271271980,0.10960226,585,0.005584532,953,0
"TST12086","Plate3","A3","A",3,"Sy5Y-BIO-1755497-3x-2","RNA","ELN Illumina RNA Sequencing",164.8,14,7.27,"Homo sapiens","Sy5Y_1755497_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913523,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913523;view=dataRecord",32355,0.97019386,0.882279,0.96871597,28382,350.43088,0,246875844,0.029192006,254848524,0.087914884,600,0.0037208258,940,0
"TST12086","Plate3","G6","G",6,"Sy5Y-BIO-1755497-3x-4","RNA","ELN Illumina RNA Sequencing",117.7,14,9.27,"Homo sapiens","Sy5Y_1755497_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913553,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913553;view=dataRecord",32385,0.9637623,0.89716077,0.96896076,26624,305.67975,0,209265630,0.0355708,215969150,0.06660151,541,0.0040748734,898,0
"TST12086","Plate2","E9","E",9,"Sy5Y-BIO-1755497-3x-bridge-b","RNA","ELN Illumina RNA Sequencing",106.3,7,9.78,"Homo sapiens","Sy5Y_1755497_3x_bridge","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913365,"BRP100563",1913505,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913505;view=dataRecord",32337,0.9679274,0.89006054,0.9558492,27553,280.9918,0,201201921,0.03145212,210495468,0.077866875,521,0.005587925,926,0
"TST12086","Plate3","E9","E",9,"Sy5Y-BIO-1755497-3x-bridge-c","RNA","ELN Illumina RNA Sequencing",106.3,7,9.78,"Homo sapiens","Sy5Y_1755497_3x_bridge","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913575,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913575;view=dataRecord",32407,0.97067183,0.89441115,0.968928,26604,262.05228,0,183797241,0.028701637,189691344,0.07626075,500,0.0052486737,925,0
"TST12086","Plate3","H1","H",1,"Sy5Y-BIO-2006152-10x-1","RNA","ELN Illumina RNA Sequencing",193.8,14,7.53,"Homo sapiens","Sy5Y_2006152_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913514,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913514;view=dataRecord",32346,0.9704929,0.87435573,0.96797097,29813,391.12073,0,288295257,0.028934974,297834632,0.09613714,623,0.004268285,956,0
"TST12086","Plate3","G3","G",3,"Sy5Y-BIO-2006152-10x-2","RNA","ELN Illumina RNA Sequencing",155.3,14,8.34,"Homo sapiens","Sy5Y_2006152_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913529,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913529;view=dataRecord",32361,0.96646917,0.8783722,0.9663995,27766,305.39862,0,214832795,0.032937653,222302274,0.08809699,562,0.0051679993,929,0
"TST12086","Plate3","F5","F",5,"Sy5Y-BIO-2006152-10x-3","RNA","ELN Illumina RNA Sequencing",135.6,14,9.76,"Homo sapiens","Sy5Y_2006152_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913544,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913544;view=dataRecord",32376,0.9740148,0.9163878,0.9688864,26884,352.04672,0,232346785,0.025361449,239808084,0.05762706,583,0.0052387393,922,0
"TST12086","Plate3","E7","E",7,"Sy5Y-BIO-2006152-10x-4","RNA","ELN Illumina RNA Sequencing",164.3,14,8.68,"Homo sapiens","Sy5Y_2006152_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913559,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913559;view=dataRecord",32391,0.9730833,0.9055093,0.967779,27371,311.64978,0,212775202,0.026288586,219859304,0.06757405,541,0.003228897,921,0
"TST12086","Plate1","D9","D",9,"Sy5Y-BIO-2006152-10x-bridge-a","RNA","ELN Illumina RNA Sequencing",108.6,7,9.61,"Homo sapiens","Sy5Y_2006152_10x_bridge","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913434,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913434;view=dataRecord",32266,0.9728981,0.8993532,0.9670709,26601,254.98302,0,175025378,0.026467562,180985064,0.07354488,476,0.005187428,908,0
"TST12086","Plate2","D9","D",9,"Sy5Y-BIO-2006152-10x-bridge-b","RNA","ELN Illumina RNA Sequencing",108.6,7,9.61,"Homo sapiens","Sy5Y_2006152_10x_bridge","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913365,"BRP100563",1913504,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913504;view=dataRecord",32336,0.9692691,0.8950205,0.96175045,27316,274.26233,0,192827412,0.03013876,200496310,0.07424865,495,0.0045325924,904,0
"TST12086","Plate3","D9","D",9,"Sy5Y-BIO-2006152-10x-bridge-c","RNA","ELN Illumina RNA Sequencing",108.6,7,9.61,"Homo sapiens","Sy5Y_2006152_10x_bridge","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913574,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913574;view=dataRecord",32406,0.9712692,0.9018138,0.9669249,26918,269.5522,0,187357196,0.028128602,193766026,0.06945535,496,0.00460189,916,0
"TST12086","Plate3","H2","H",2,"Sy5Y-BIO-2006152-3x-2","RNA","ELN Illumina RNA Sequencing",156.3,14,7.07,"Homo sapiens","Sy5Y_2006152_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913522,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913522;view=dataRecord",32354,0.9682629,0.8868449,0.96826947,28802,391.01636,0,272214709,0.031120896,281135302,0.08141813,621,0.0033318442,943,0
"TST12086","Plate3","G4","G",4,"Sy5Y-BIO-2006152-3x-3","RNA","ELN Illumina RNA Sequencing",113.9,14,9.89,"Homo sapiens","Sy5Y_2006152_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913537,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913537;view=dataRecord",32369,0.9657337,0.89981437,0.967093,26568,293.89603,0,199875380,0.033618283,206676482,0.06591927,534,0.0059315604,914,0
"TST12086","Plate3","F6","F",6,"Sy5Y-BIO-2006152-3x-4","RNA","ELN Illumina RNA Sequencing",135.6,14,9.17,"Homo sapiens","Sy5Y_2006152_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913552,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913552;view=dataRecord",32384,0.967596,0.90132767,0.9675452,27093,334.9751,0,226612875,0.031749383,234214262,0.06626827,575,0.0036972216,920,0
"TST12086","Plate1","C9","C",9,"Sy5Y-BIO-2006152-3x-bridge-a","RNA","ELN Illumina RNA Sequencing",103.59,7,9.85,"Homo sapiens","Sy5Y_2006152_3x_bridge","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913433,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913433;view=dataRecord",32265,0.9696698,0.8972294,0.97058904,26903,305.36737,0,207855609,0.029687565,214154096,0.07244044,553,0.0047903964,926,0
"TST12086","Plate2","C9","C",9,"Sy5Y-BIO-2006152-3x-bridge-b","RNA","ELN Illumina RNA Sequencing",103.59,7,9.85,"Homo sapiens","Sy5Y_2006152_3x_bridge","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913365,"BRP100563",1913503,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913503;view=dataRecord",32335,0.9760582,0.9047166,0.9655464,27826,313.1688,0,217937951,0.023319248,225714630,0.07134161,519,0.0038684777,935,0
"TST12086","Plate3","C9","C",9,"Sy5Y-BIO-2006152-3x-bridge-c","RNA","ELN Illumina RNA Sequencing",103.59,7,9.85,"Homo sapiens","Sy5Y_2006152_3x_bridge","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913573,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913573;view=dataRecord",32405,0.9641062,0.88199204,0.96681815,27782,307.31943,0,219619343,0.035285965,227156830,0.08211417,522,0.004461565,921,0
"TST12086","Plate3","B4","B",4,"Sy5Y-BIO-2189972-10x-2","RNA","ELN Illumina RNA Sequencing",118.1,14,8.61,"Homo sapiens","Sy5Y_2189972_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913532,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913532;view=dataRecord",32364,0.964925,0.8815141,0.9699126,27044,263.11655,0,186174849,0.034485705,191950132,0.08341098,504,0.004960023,932,0
"TST12086","Plate3","A6","A",6,"Sy5Y-BIO-2189972-10x-3","RNA","ELN Illumina RNA Sequencing",140.2,14,10,"Homo sapiens","Sy5Y_2189972_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913547,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913547;view=dataRecord",32379,0.97014225,0.9058818,0.9681176,26729,317.59933,0,215214557,0.029223878,222302082,0.06426036,557,0.0053120647,917,0
"TST12086","Plate3","H7","H",7,"Sy5Y-BIO-2189972-10x-4","RNA","ELN Illumina RNA Sequencing",114.7,14,9.76,"Homo sapiens","Sy5Y_2189972_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913562,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913562;view=dataRecord",32394,0.97109234,0.9004229,0.96653885,27387,314.27066,0,217308751,0.02827714,224831890,0.070669405,552,0.003573283,908,0
"TST12086","Plate3","C3","C",3,"Sy5Y-BIO-2189972-3x-2","RNA","ELN Illumina RNA Sequencing",135.8,14,8.73,"Homo sapiens","Sy5Y_2189972_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913525,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913525;view=dataRecord",32357,0.9679689,0.8676954,0.9701213,28443,289.34348,0,209705056,0.031432785,216163744,0.10027346,521,0.0038338343,940,0
"TST12086","Plate3","B5","B",5,"Sy5Y-BIO-2189972-3x-3","RNA","ELN Illumina RNA Sequencing",135.2,14,9.7,"Homo sapiens","Sy5Y_2189972_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913540,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913540;view=dataRecord",32372,0.9784408,0.9286317,0.97121316,25606,274.8897,0,179373174,0.020898538,184689804,0.049809076,520,0.005334815,911,0
"TST12086","Plate3","A7","A",7,"Sy5Y-BIO-2189972-3x-4","RNA","ELN Illumina RNA Sequencing",122.2,14,9.52,"Homo sapiens","Sy5Y_2189972_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913555,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913555;view=dataRecord",32387,0.9663317,0.89535666,0.96588415,27152,294.68893,0,204590408,0.033019595,211816704,0.07097512,528,0.0045137755,924,0
"TST12086","Plate3","E4","E",4,"Sy5Y-BIO-2194943-10x-2","RNA","ELN Illumina RNA Sequencing",127,14,7.74,"Homo sapiens","Sy5Y_2194943_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913535,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913535;view=dataRecord",32367,0.9646823,0.8813292,0.969858,27308,289.23584,0,205422726,0.034716755,211807014,0.08335312,529,0.0063108252,928,0
"TST12086","Plate3","D6","D",6,"Sy5Y-BIO-2194943-10x-3","RNA","ELN Illumina RNA Sequencing",124,14,9.6,"Homo sapiens","Sy5Y_2194943_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913550,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913550;view=dataRecord",32382,0.9670947,0.9007568,0.96633834,26536,302.97687,0,207314068,0.032266017,214535702,0.06633793,539,0.0055364305,917,0
"TST12086","Plate3","C8","C",8,"Sy5Y-BIO-2194943-10x-4","RNA","ELN Illumina RNA Sequencing",99.75,14,9.68,"Homo sapiens","Sy5Y_2194943_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913565,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913565;view=dataRecord",32397,0.9643543,0.8811874,0.96832347,26980,271.43344,0,190906295,0.034999628,197151360,0.08316692,507,0.004770928,932,0
"TST12086","Plate3","F3","F",3,"Sy5Y-BIO-2194943-3x-2","RNA","ELN Illumina RNA Sequencing",153.1,14,7.31,"Homo sapiens","Sy5Y_2194943_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913528,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913528;view=dataRecord",32360,0.962567,0.87642246,0.96895206,27150,271.3992,0,195343628,0.036815006,201602998,0.08614444,509,0.005611618,924,0
"TST12086","Plate3","E5","E",5,"Sy5Y-BIO-2194943-3x-3","RNA","ELN Illumina RNA Sequencing",115.5,14,9.66,"Homo sapiens","Sy5Y_2194943_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913543,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913543;view=dataRecord",32375,0.97185254,0.9155613,0.96664226,26558,338.81677,0,225396537,0.02747019,233174722,0.05629124,575,0.004157689,903,0
"TST12086","Plate3","C4","C",4,"Sy5Y-BIO-2195127-10x-2","RNA","ELN Illumina RNA Sequencing",119.4,14,7.89,"Homo sapiens","Sy5Y_2195127_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913533,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913533;view=dataRecord",32365,0.9658831,0.8916728,0.9657652,26781,266.05426,0,183729703,0.03350863,190242618,0.07421033,501,0.004520191,898,0
"TST12086","Plate3","B6","B",6,"Sy5Y-BIO-2195127-10x-3","RNA","ELN Illumina RNA Sequencing",132.7,14,10,"Homo sapiens","Sy5Y_2195127_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913548,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913548;view=dataRecord",32380,0.96914935,0.9060302,0.96611875,26294,295.2751,0,199076737,0.030224983,206058242,0.06311917,537,0.006249636,901,0
"TST12086","Plate3","A8","A",8,"Sy5Y-BIO-2195127-10x-4","RNA","ELN Illumina RNA Sequencing",122.9,14,8.96,"Homo sapiens","Sy5Y_2195127_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913563,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913563;view=dataRecord",32395,0.96759456,0.8883386,0.9675265,27778,324.2355,0,224698526,0.031778075,232240170,0.07925586,565,0.0041143526,927,0
"TST12086","Plate3","E1","E",1,"Sy5Y-BIO-2195127-3x-1","RNA","ELN Illumina RNA Sequencing",253.1,14,7.58,"Homo sapiens","Sy5Y_2195127_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913511,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913511;view=dataRecord",32343,0.967384,0.8769663,0.9706384,28843,321.37714,0,235799280,0.032031365,242932160,0.090417765,541,0.005029326,936,0
"TST12086","Plate3","D3","D",3,"Sy5Y-BIO-2195127-3x-2","RNA","ELN Illumina RNA Sequencing",158.2,14,6.99,"Homo sapiens","Sy5Y_2195127_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913526,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913526;view=dataRecord",32358,0.96718657,0.8668739,0.96993506,28279,292.99304,0,212218324,0.032211848,218796416,0.100312606,529,0.0051125973,932,0
"TST12086","Plate3","C5","C",5,"Sy5Y-BIO-2195127-3x-3","RNA","ELN Illumina RNA Sequencing",126.8,14,9.64,"Homo sapiens","Sy5Y_2195127_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913541,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913541;view=dataRecord",32373,0.97899437,0.92074233,0.96775925,26912,329.1156,0,219553892,0.020357732,226868288,0.058252018,567,0.00538352,925,0
"TST12086","Plate3","B7","B",7,"Sy5Y-BIO-2195127-3x-4","RNA","ELN Illumina RNA Sequencing",134,14,9.46,"Homo sapiens","Sy5Y_2195127_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913556,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913556;view=dataRecord",32388,0.97051847,0.8961742,0.9657837,27757,340.25848,0,235857575,0.028833104,244213648,0.07434424,571,0.0037169012,927,0
"TST12086","Plate3","E2","E",2,"Sy5Y-BIO-2195327-10x-1","RNA","ELN Illumina RNA Sequencing",211.8,14,7.31,"Homo sapiens","Sy5Y_2195327_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913519,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913519;view=dataRecord",32351,0.9640745,0.873401,0.96905935,27636,265.01132,0,190048840,0.03534908,196116818,0.0906736,509,0.004190528,925,0
"TST12086","Plate3","D4","D",4,"Sy5Y-BIO-2195327-10x-2","RNA","ELN Illumina RNA Sequencing",152.1,14,8.35,"Homo sapiens","Sy5Y_2195327_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913534,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913534;view=dataRecord",32366,0.96462464,0.89161825,0.96848005,27236,303.2882,0,208296792,0.034768865,215075982,0.07300636,537,0.0047892006,920,0
"TST12086","Plate3","C6","C",6,"Sy5Y-BIO-2195327-10x-3","RNA","ELN Illumina RNA Sequencing",117.1,14,9.77,"Homo sapiens","Sy5Y_2195327_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913549,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913549;view=dataRecord",32381,0.96506774,0.8922165,0.96847045,27209,334.31674,0,231254657,0.03431341,238783394,0.07285129,573,0.0060232077,934,0
"TST12086","Plate3","B8","B",8,"Sy5Y-BIO-2195327-10x-4","RNA","ELN Illumina RNA Sequencing",125,14,9.58,"Homo sapiens","Sy5Y_2195327_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913564,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913564;view=dataRecord",32396,0.9652894,0.8907891,0.96879023,26659,263.52356,0,181666363,0.03407956,187518786,0.07450029,501,0.00456294,914,0
"TST12086","Plate3","F1","F",1,"Sy5Y-BIO-2195327-3x-1","RNA","ELN Illumina RNA Sequencing",241.2,14,7.36,"Homo sapiens","Sy5Y_2195327_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913512,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913512;view=dataRecord",32344,0.96444845,0.87322456,0.9698286,28767,342.22794,0,249210474,0.034953926,256963432,0.09122393,569,0.004319105,939,0
"TST12086","Plate3","E3","E",3,"Sy5Y-BIO-2195327-3x-2","RNA","ELN Illumina RNA Sequencing",143.4,14,7.48,"Homo sapiens","Sy5Y_2195327_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913527,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913527;view=dataRecord",32359,0.9689815,0.8707873,0.968481,28620,314.31265,0,227864452,0.030422846,235280242,0.09819413,550,0.0046879714,941,0
"TST12086","Plate3","D5","D",5,"Sy5Y-BIO-2195327-3x-3","RNA","ELN Illumina RNA Sequencing",121.1,14,9.87,"Homo sapiens","Sy5Y_2195327_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913542,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913542;view=dataRecord",32374,0.9738221,0.91702175,0.9693526,26491,324.01822,0,214877966,0.025525982,221671628,0.056800336,555,0.0056112367,905,0
"TST12086","Plate3","C7","C",7,"Sy5Y-BIO-2195327-3x-4","RNA","ELN Illumina RNA Sequencing",121.7,14,9.41,"Homo sapiens","Sy5Y_2195327_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913557,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913557;view=dataRecord",32389,0.97102344,0.9002309,0.96850944,26988,286.75287,0,200078934,0.028337872,206584392,0.07079253,530,0.0043582725,916,0
"TST12086","Plate3","A4","A",4,"Sy5Y-BIO-2197294-10x-2","RNA","ELN Illumina RNA Sequencing",122.6,14,8.03,"Homo sapiens","Sy5Y_2197294_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913531,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913531;view=dataRecord",32363,0.96908915,0.8901538,0.9678565,26728,263.70825,0,185423395,0.03029339,191581488,0.07893526,518,0.0050116275,904,0
